periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EarnS,Emp,EmpTotal,sEarnS,sEmp,sEmpTotal
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,491,Postal Service,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2276,35,41,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,492,Couriers and Messengers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5305,14084,15210,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,493,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3619,16012,17777,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,511,Publishing Industries (except Internet),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,7454,18973,20511,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,512,Motion Picture and Sound Recording Industries,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2677,5344,9354,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,515,Broadcasting (except Internet),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,7923,10035,10883,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,517,Telecommunications,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6276,42022,44586,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,518,"Data Processing, Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6375,5874,6938,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,519,Other Information Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6636,2417,2776,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,521,Monetary Authorities-Central Bank,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6494,1020,1071,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,522,Credit Intermediation and Related Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5293,46212,50038,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,10758,12242,13345,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,524,Insurance Carriers and Related Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6030,40990,44127,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,525,"Funds, Trusts, and Other Financial Vehicles",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,7294,1433,2269,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,531,Real Estate,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4481,27633,31710,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,532,Rental and Leasing Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4033,10912,12477,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5832,987,1104,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,541,"Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6307,177350,207098,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,551,Management of Companies and Enterprises,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5761,43655,48295,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,561,Administrative and Support Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3149,180606,256207,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,562,Waste Management and Remediation Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4508,4884,5732,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,611,Educational Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4064,53665,59724,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,621,Ambulatory Health Care Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4814,90403,102316,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,622,Hospitals,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,4271,68007,72255,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,623,Nursing and Residential Care Facilities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2301,24836,28915,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,624,Social Assistance,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1977,38081,45225,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,711,"Performing Arts, Spectator Sports, and Related Industries",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,5341,6624,9450,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,712,"Museums, Historical Sites, and Similar Institutions",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2498,1445,1728,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,713,"Amusement, Gambling, and Recreation Industries",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1742,19010,28011,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,721,Accommodation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2284,23292,27427,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,722,Food Services and Drinking Places,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1655,172844,225713,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,811,Repair and Maintenance,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3157,19600,23783,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,812,Personal and Laundry Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2133,23610,28726,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,3492,13286,16636,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,814,Private Households,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,2128,2438,3423,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,921,"Executive, Legislative, and Other General Government Support",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,1426,,,1,5,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,923,Administration of Human Resource Programs,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,,,,5,5,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,925,"Administration of Housing Programs, Urban Planning, and Community Development",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,2,6945,,,1,5,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,111,Crop Production,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,2154,617,778,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,112,Animal Production and Aquaculture,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,2828,452,519,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,113,Forestry and Logging,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,3751,433,518,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,114,"Fishing, Hunting and Trapping",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,1714,22,23,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,115,Support Activities for Agriculture and Forestry,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4781,349,408,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,211,Oil and Gas Extraction,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6518,,,1,5,5
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,212,Mining (except Oil and Gas),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4444,824,849,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,213,Support Activities for Mining,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6776,107,131,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,221,Utilities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6186,10223,10600,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,236,Construction of Buildings,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,5141,18051,21878,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,237,Heavy and Civil Engineering Construction,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4544,13447,16082,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,238,Specialty Trade Contractors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4031,59356,72128,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,311,Food Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,5885,24747,27309,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,312,Beverage and Tobacco Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4871,2014,2217,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,313,Textile Mills,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4856,2283,2465,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,314,Textile Product Mills,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,2822,4563,4914,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,315,Apparel Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,2414,1651,1952,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,316,Leather and Allied Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,3547,80,101,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,321,Wood Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,3721,4256,4828,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,322,Paper Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,5070,6775,7144,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,323,Printing and Related Support Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4338,8694,9622,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,324,Petroleum and Coal Products Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,5448,555,588,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,325,Chemical Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6313,9860,10505,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,326,Plastics and Rubber Products Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,3996,12526,13559,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,327,Nonmetallic Mineral Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4766,7010,7479,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,331,Primary Metal Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4169,3750,4042,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,332,Fabricated Metal Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,3885,10832,12108,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,333,Machinery Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4907,7383,7947,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,334,Computer and Electronic Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,9354,9098,9605,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,335,"Electrical Equipment, Appliance, and Component Manufacturing",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6281,4856,5170,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,336,Transportation Equipment Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6742,15864,16693,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,337,Furniture and Related Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,3337,4233,4626,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,339,Miscellaneous Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,4739,6795,7513,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,423,"Merchant Wholesalers, Durable Goods",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6223,73155,79212,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,424,"Merchant Wholesalers, Nondurable Goods",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,5240,37801,41856,1,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),1312060,"Atlanta-Sandy Springs-Alpharetta, GA",3,425,Wholesale Electronic Markets and Agents and Brokers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2011,3,6836,33967,37987,1,1,1
