periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,EarnS,EmpTotal,sEarnS,sEmpTotal,version
Q,U,S,09,S,55,A05,0,A00,A0,A0,E0,0,0,2019,4,12221,34975,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,56,A05,0,A00,A0,A0,E0,0,0,2019,4,4525,119385,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,61,A05,0,A00,A0,A0,E0,0,0,2019,4,5254,76928,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,62,A05,0,A00,A0,A0,E0,0,0,2019,4,5106,298242,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,71,A05,0,A00,A0,A0,E0,0,0,2019,4,2940,36268,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,72,A05,0,A00,A0,A0,E0,0,0,2019,4,2110,162304,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,81,A05,0,A00,A0,A0,E0,0,0,2019,4,3104,76195,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,11,A05,0,A00,A0,A0,E0,0,0,2021,1,3177,4741,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,21,A05,0,A00,A0,A0,E0,0,0,2021,1,4643,467,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,22,A05,0,A00,A0,A0,E0,0,0,2021,1,11499,4798,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,23,A05,0,A00,A0,A0,E0,0,0,2021,1,5625,63234,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,1,7604,163273,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,42,A05,0,A00,A0,A0,E0,0,0,2021,1,9161,60893,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,1,3253,192220,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,1,3818,74856,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,51,A05,0,A00,A0,A0,E0,0,0,2021,1,12596,33229,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,52,A05,0,A00,A0,A0,E0,0,0,2021,1,22533,103346,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,53,A05,0,A00,A0,A0,E0,0,0,2021,1,7235,19859,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,54,A05,0,A00,A0,A0,E0,0,0,2021,1,10144,100453,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,55,A05,0,A00,A0,A0,E0,0,0,2021,1,13598,32640,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,56,A05,0,A00,A0,A0,E0,0,0,2021,1,4436,104158,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,61,A05,0,A00,A0,A0,E0,0,0,2021,1,5155,71069,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,62,A05,0,A00,A0,A0,E0,0,0,2021,1,4666,289221,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,71,A05,0,A00,A0,A0,E0,0,0,2021,1,2897,21023,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,72,A05,0,A00,A0,A0,E0,0,0,2021,1,1924,120699,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,81,A05,0,A00,A0,A0,E0,0,0,2021,1,3309,53811,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,11,A05,0,A00,A0,A0,E0,0,0,2021,2,4030,6351,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,21,A05,0,A00,A0,A0,E0,0,0,2021,2,5804,529,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,22,A05,0,A00,A0,A0,E0,0,0,2021,2,9606,4848,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,23,A05,0,A00,A0,A0,E0,0,0,2021,2,6170,69959,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,2,7004,165596,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,42,A05,0,A00,A0,A0,E0,0,0,2021,2,8779,62988,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,2,3582,196353,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,2,4269,74936,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,51,A05,0,A00,A0,A0,E0,0,0,2021,2,11446,36301,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,52,A05,0,A00,A0,A0,E0,0,0,2021,2,12629,104223,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,53,A05,0,A00,A0,A0,E0,0,0,2021,2,6142,20790,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,54,A05,0,A00,A0,A0,E0,0,0,2021,2,9565,104151,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,55,A05,0,A00,A0,A0,E0,0,0,2021,2,11194,33269,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,56,A05,0,A00,A0,A0,E0,0,0,2021,2,4780,113413,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,61,A05,0,A00,A0,A0,E0,0,0,2021,2,5845,75283,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,62,A05,0,A00,A0,A0,E0,0,0,2021,2,5160,297417,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,71,A05,0,A00,A0,A0,E0,0,0,2021,2,3346,33749,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,72,A05,0,A00,A0,A0,E0,0,0,2021,2,2358,151180,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,81,A05,0,A00,A0,A0,E0,0,0,2021,2,3700,58013,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,11,A05,0,A00,A0,A0,E0,0,0,2021,3,3779,7027,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,21,A05,0,A00,A0,A0,E0,0,0,2021,3,5879,529,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,22,A05,0,A00,A0,A0,E0,0,0,2021,3,11061,4852,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,23,A05,0,A00,A0,A0,E0,0,0,2021,3,6373,72725,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,3,7185,168155,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,42,A05,0,A00,A0,A0,E0,0,0,2021,3,8951,64253,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,3,3622,200912,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,3,4200,79135,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,51,A05,0,A00,A0,A0,E0,0,0,2021,3,11510,36532,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,52,A05,0,A00,A0,A0,E0,0,0,2021,3,12178,104682,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,53,A05,0,A00,A0,A0,E0,0,0,2021,3,6188,21516,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,54,A05,0,A00,A0,A0,E0,0,0,2021,3,9525,105495,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,55,A05,0,A00,A0,A0,E0,0,0,2021,3,10263,33290,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,56,A05,0,A00,A0,A0,E0,0,0,2021,3,4754,116647,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,61,A05,0,A00,A0,A0,E0,0,0,2021,3,5874,78075,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,62,A05,0,A00,A0,A0,E0,0,0,2021,3,5301,305581,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,71,A05,0,A00,A0,A0,E0,0,0,2021,3,3206,40306,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,72,A05,0,A00,A0,A0,E0,0,0,2021,3,2410,166104,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,81,A05,0,A00,A0,A0,E0,0,0,2021,3,3847,61159,1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,11,A05,0,A00,A0,A0,E0,0,0,2021,4,,6239,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,21,A05,0,A00,A0,A0,E0,0,0,2021,4,,517,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,22,A05,0,A00,A0,A0,E0,0,0,2021,4,,4811,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,23,A05,0,A00,A0,A0,E0,0,0,2021,4,,71382,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,31-33,A05,0,A00,A0,A0,E0,0,0,2021,4,,167136,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,42,A05,0,A00,A0,A0,E0,0,0,2021,4,,64602,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,44-45,A05,0,A00,A0,A0,E0,0,0,2021,4,,209319,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,48-49,A05,0,A00,A0,A0,E0,0,0,2021,4,,89179,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,51,A05,0,A00,A0,A0,E0,0,0,2021,4,,37616,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,52,A05,0,A00,A0,A0,E0,0,0,2021,4,,105344,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,53,A05,0,A00,A0,A0,E0,0,0,2021,4,,21364,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,54,A05,0,A00,A0,A0,E0,0,0,2021,4,,107149,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,55,A05,0,A00,A0,A0,E0,0,0,2021,4,,33662,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,56,A05,0,A00,A0,A0,E0,0,0,2021,4,,119433,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,61,A05,0,A00,A0,A0,E0,0,0,2021,4,,77183,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,62,A05,0,A00,A0,A0,E0,0,0,2021,4,,305322,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,71,A05,0,A00,A0,A0,E0,0,0,2021,4,,33502,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,72,A05,0,A00,A0,A0,E0,0,0,2021,4,,156843,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,09,S,81,A05,0,A00,A0,A0,E0,0,0,2021,4,,59401,-1,1,QWI_F CT 09 1996:1-2021:4 V4.9.0 R2022Q3 qwipu_ct_20220816_0819
Q,U,S,28,S,11,A05,0,A00,A0,A0,E0,0,0,2011,1,2161,13557,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,21,A05,0,A00,A0,A0,E0,0,0,2011,1,5948,6157,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,22,A05,0,A00,A0,A0,E0,0,0,2011,1,6033,8364,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,23,A05,0,A00,A0,A0,E0,0,0,2011,1,3239,61010,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,31-33,A05,0,A00,A0,A0,E0,0,0,2011,1,3521,147758,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,42,A05,0,A00,A0,A0,E0,0,0,2011,1,3898,37500,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,44-45,A05,0,A00,A0,A0,E0,0,0,2011,1,1939,159050,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,48-49,A05,0,A00,A0,A0,E0,0,0,2011,1,3063,43351,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,51,A05,0,A00,A0,A0,E0,0,0,2011,1,3756,13336,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,52,A05,0,A00,A0,A0,E0,0,0,2011,1,4110,34960,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,53,A05,0,A00,A0,A0,E0,0,0,2011,1,2489,12251,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,54,A05,0,A00,A0,A0,E0,0,0,2011,1,4037,36431,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,55,A05,0,A00,A0,A0,E0,0,0,2011,1,5139,12379,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,56,A05,0,A00,A0,A0,E0,0,0,2011,1,2031,71813,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,61,A05,0,A00,A0,A0,E0,0,0,2011,1,2558,11754,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,62,A05,0,A00,A0,A0,E0,0,0,2011,1,3005,132570,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,71,A05,0,A00,A0,A0,E0,0,0,2011,1,1632,11699,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,72,A05,0,A00,A0,A0,E0,0,0,2011,1,1506,129465,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,81,A05,0,A00,A0,A0,E0,0,0,2011,1,2292,24576,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,11,A05,0,A00,A0,A0,E0,0,0,2011,2,2518,15427,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,21,A05,0,A00,A0,A0,E0,0,0,2011,2,5280,6943,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,22,A05,0,A00,A0,A0,E0,0,0,2011,2,5219,8211,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,23,A05,0,A00,A0,A0,E0,0,0,2011,2,3455,65721,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,31-33,A05,0,A00,A0,A0,E0,0,0,2011,2,3513,151293,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,42,A05,0,A00,A0,A0,E0,0,0,2011,2,4044,37467,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,44-45,A05,0,A00,A0,A0,E0,0,0,2011,2,1955,160926,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,48-49,A05,0,A00,A0,A0,E0,0,0,2011,2,3196,44536,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,51,A05,0,A00,A0,A0,E0,0,0,2011,2,3651,13127,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,52,A05,0,A00,A0,A0,E0,0,0,2011,2,3766,35938,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,53,A05,0,A00,A0,A0,E0,0,0,2011,2,2568,12688,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,54,A05,0,A00,A0,A0,E0,0,0,2011,2,4320,36621,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,55,A05,0,A00,A0,A0,E0,0,0,2011,2,4477,12662,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,56,A05,0,A00,A0,A0,E0,0,0,2011,2,2108,76361,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,61,A05,0,A00,A0,A0,E0,0,0,2011,2,2720,12414,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,62,A05,0,A00,A0,A0,E0,0,0,2011,2,3224,133773,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,71,A05,0,A00,A0,A0,E0,0,0,2011,2,1797,14584,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,72,A05,0,A00,A0,A0,E0,0,0,2011,2,1536,136051,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,81,A05,0,A00,A0,A0,E0,0,0,2011,2,2428,25572,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,11,A05,0,A00,A0,A0,E0,0,0,2011,3,2637,16789,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,21,A05,0,A00,A0,A0,E0,0,0,2011,3,5647,7229,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,22,A05,0,A00,A0,A0,E0,0,0,2011,3,5356,8256,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,23,A05,0,A00,A0,A0,E0,0,0,2011,3,3607,63491,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,31-33,A05,0,A00,A0,A0,E0,0,0,2011,3,3573,149938,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,42,A05,0,A00,A0,A0,E0,0,0,2011,3,4199,38049,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,44-45,A05,0,A00,A0,A0,E0,0,0,2011,3,2087,162096,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,48-49,A05,0,A00,A0,A0,E0,0,0,2011,3,3394,44687,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,51,A05,0,A00,A0,A0,E0,0,0,2011,3,3906,13117,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,52,A05,0,A00,A0,A0,E0,0,0,2011,3,3898,35342,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,53,A05,0,A00,A0,A0,E0,0,0,2011,3,2720,12840,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,54,A05,0,A00,A0,A0,E0,0,0,2011,3,4459,35240,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,55,A05,0,A00,A0,A0,E0,0,0,2011,3,5171,12950,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,56,A05,0,A00,A0,A0,E0,0,0,2011,3,2188,75922,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,61,A05,0,A00,A0,A0,E0,0,0,2011,3,2920,12109,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,62,A05,0,A00,A0,A0,E0,0,0,2011,3,3427,136884,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,71,A05,0,A00,A0,A0,E0,0,0,2011,3,1903,14656,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,72,A05,0,A00,A0,A0,E0,0,0,2011,3,1597,136396,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,81,A05,0,A00,A0,A0,E0,0,0,2011,3,2532,25467,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
Q,U,S,28,S,11,A05,0,A00,A0,A0,E0,0,0,2011,4,2734,16659,1,1,QWI_F MS 28 2003:3-2018:2 V4.9.0 R2022Q3 qwipu_ms_20220810_1529
